0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-14.772581476236953,2.3425426421102147,1.919881165799108,-2.2491115144728546,0.4117225292125814,0.04153874325677796,-0.46065692621532095,0.20963426646449004,0.4539974658539985,-0.2516667149526565,-0.6996998780669862,0.2886935037711505,0.15687377983294215,0.6915336101706556,0.1978923377218574,-0.09844169016400178,0.3172280872273134,-0.21598171108606384,-0.41855184860115746,0.35375963152229206,0.02160687367874543,-0.4646349977070177,-0.20249280940650816,-0.4566042162497891,1100.0
-14.677255566662614,2.41767092795312,0.7565543655196121,-0.902971393899142,-0.30974775829500234,-0.35835754005730613,0.24596981966062928,0.09399781621994817,0.9212326083927844,0.45119664419116917,0.3397697613191826,0.05005115023550062,-0.20505444167545872,0.3056434815450427,-0.002252539711302887,0.27589730322271305,0.08604449831394329,0.6796975740903928,-0.24661791696637675,-0.49586494752831045,-0.29508574164925,0.5296916066160114,0.1425663832866873,-0.09342295990542623,1000.0
-30.74498036271588,-5.259979104335159,-4.912311792672816,1.465195690736974,-1.6371073277744397,0.16621395078157,-0.4128359598039547,-0.24968717603851395,0.1572483341493213,0.1148024899230187,0.11468023685594357,-0.28485899364359446,0.19185965323538182,-0.9086784457285336,0.015458765624105229,-0.5515345338512129,-0.6254867145680445,0.17246539023290128,-0.2965100008381567,0.0876476075779203,-0.21593849779975116,0.4589228383018054,-0.27360928381416544,0.35618645818642153,1300.0
4.665072744805858,1.7850301675165081,2.538627911862372,1.4698286012512218,0.6679474436376501,0.5995397771529515,0.17587415159030007,-0.42400006544810126,0.03127909483390465,-0.48276593408839225,0.12553003721739353,0.2825479047796201,0.46156160463326773,-0.4408942158207784,0.14145719123014222,-0.16638297194170135,0.39946331054160844,0.5546590594005203,0.07947087297184138,-0.7297070932219242,-0.0351641893162235,0.6733594168293557,0.26352506177642226,-0.4078464210649638,1300.0
13.185561764995267,-1.3888835828059323,-1.192600629644442,2.9779781852155836,-0.6423511284795932,0.13492546233830266,-0.024630210534500867,0.27548493131733526,-0.2090191701575519,-0.27380922065123425,0.5217387995816923,0.5541981679303069,-0.25666415523909086,0.35493823193221646,0.3289374324002391,0.6550976307349871,0.18848353640725624,0.1454472256377967,0.6012560994543387,0.1392941513077871,-0.31547318969821986,-0.03404369438808388,-0.49908777726540027,0.3777708677520491,220.0
-15.718327386943992,-1.979880749158591,2.2872058433024005,-1.3087941287316291,0.07937753500065477,0.42371322334131023,-0.2335574910884455,-0.20147218605883094,0.970610915920675,0.07349935840421709,0.09701815911060015,0.05800585791453242,0.36615993149747744,-0.2560713324068371,-0.5612416271785149,-0.3606025254917038,0.7855847216086851,0.12705096472699412,0.35364971097805237,0.011606766042581762,0.13768631924418784,-0.4155450408068301,-0.5649887770488418,0.03285374636385954,1400.0
-26.175586470312744,-4.531348989620783,-0.5480048208286981,0.1934459901070897,-1.7052015337632158,0.21264062855212254,-0.4060944535752579,0.5134016796034647,0.06304330334324126,0.9021350578584094,-0.056071773629601696,0.3585432552818453,-0.6345589625543312,-0.24816355492219347,0.8933088309156492,0.10712823753056129,-0.36312852064200174,0.009150974972752746,0.19212065762739505,0.1500574272833198,-0.036488055911684115,-0.00905651162850478,0.3460051818570966,0.13967243762370216,1100.0
19.151894226220758,-2.9026865493904053,1.5909662498877506,-6.274229800397565,0.7632624859049107,-0.6219781656764347,0.04492885445964531,0.4824438400674248,0.07885688330156299,0.5707360392799784,0.13017783069369754,-0.5108935388003418,-0.2840038379469717,0.1824850240986986,-0.10914508600413997,0.14300477396907102,0.3073907656400941,0.003030045759095785,0.18493268303236013,0.16882186678190286,-0.12460519515954258,-0.40587339118494126,-0.19151282285176802,0.42735268482547983,500.0
-9.616814383715612,-3.829312517848658,1.7217444229819219,1.1098462447778732,1.0005835878823781,0.16778151754573098,0.15293085079771335,-0.30569772389973976,0.4417178453864637,-0.09032061533810007,0.04629158774754085,0.34013610114805387,-0.30017834505283003,-0.5338689453881722,-0.5350468360172699,-0.36160572049531553,-0.598455186964413,0.03676262021600034,0.1888692173191053,0.8144069504734219,-0.18117665381289746,0.2140313106669125,0.028636311332998057,-0.11444404010965045,100.0
-12.85469928747157,-5.734762122616483,1.0120839317471746,0.9353900816814942,0.7701520494967815,0.4160509106734773,-0.6178176942443658,0.5628569092959055,0.15412194567124424,-0.06598162228443129,0.020604239238818198,0.08608302913165417,0.13055292498166574,-0.1874747139927005,-0.9173779741929756,-0.08000337961965144,0.3834334597347001,0.704651582243946,-0.07541660452180686,-0.28608382182539127,-0.3636292593405115,-0.5429859865010547,-0.4173471632378144,-0.6301224556435621,1100.0
